sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 133s ] reads: 185.56 MiB/s writes: 126.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 134s ] reads: 189.14 MiB/s writes: 123.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 135s ] reads: 187.13 MiB/s writes: 127.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 136s ] reads: 188.22 MiB/s writes: 123.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 137s ] reads: 188.23 MiB/s writes: 126.02 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 138s ] reads: 185.78 MiB/s writes: 124.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 139s ] reads: 187.66 MiB/s writes: 126.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 140s ] reads: 188.14 MiB/s writes: 123.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 141s ] reads: 186.80 MiB/s writes: 124.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 142s ] reads: 187.41 MiB/s writes: 126.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 143s ] reads: 188.13 MiB/s writes: 124.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.163
[ 144s ] reads: 188.03 MiB/s writes: 125.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 145s ] reads: 186.23 MiB/s writes: 124.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 146s ] reads: 188.73 MiB/s writes: 124.11 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.272
[ 147s ] reads: 189.05 MiB/s writes: 125.23 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 148s ] reads: 184.80 MiB/s writes: 126.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.142
[ 149s ] reads: 186.86 MiB/s writes: 125.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 150s ] reads: 188.92 MiB/s writes: 124.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.250
[ 151s ] reads: 188.53 MiB/s writes: 123.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.205
[ 152s ] reads: 185.89 MiB/s writes: 125.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.227
[ 153s ] reads: 188.38 MiB/s writes: 125.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
[ 154s ] reads: 186.95 MiB/s writes: 125.31 MiB/s fsyncs: 0.00/s latency (ms,95%): 1.184
