sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

sysbench 1.0.15 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
128 files, 1.5625GiB each
200GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Calling fsync() at the end of test, Enabled.
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 138s ] reads: 12.55 MiB/s writes: 11.72 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.433
[ 139s ] reads: 15.12 MiB/s writes: 9.23 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.167
[ 140s ] reads: 24.94 MiB/s writes: 18.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.669
[ 141s ] reads: 21.09 MiB/s writes: 14.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 142s ] reads: 24.69 MiB/s writes: 12.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 143s ] reads: 25.69 MiB/s writes: 19.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 144s ] reads: 20.70 MiB/s writes: 14.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.389
[ 145s ] reads: 8.36 MiB/s writes: 1.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 17.010
[ 146s ] reads: 0.00 MiB/s writes: 0.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 0.001
[ 147s ] reads: 2.98 MiB/s writes: 3.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 21.496
[ 148s ] reads: 2.05 MiB/s writes: 2.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 20.736
[ 149s ] reads: 16.50 MiB/s writes: 8.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 150s ] reads: 23.19 MiB/s writes: 16.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 151s ] reads: 26.59 MiB/s writes: 18.95 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 152s ] reads: 8.28 MiB/s writes: 5.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.433
[ 153s ] reads: 19.52 MiB/s writes: 12.34 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 154s ] reads: 25.62 MiB/s writes: 16.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.428
[ 155s ] reads: 27.58 MiB/s writes: 21.28 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 156s ] reads: 19.00 MiB/s writes: 12.39 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.274
[ 157s ] reads: 0.00 MiB/s writes: 0.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 34.330
[ 158s ] reads: 6.86 MiB/s writes: 0.25 MiB/s fsyncs: 0.00/s latency (ms,95%): 17.954
[ 159s ] reads: 19.11 MiB/s writes: 17.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.985
[ 160s ] reads: 23.84 MiB/s writes: 12.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.130
[ 161s ] reads: 27.53 MiB/s writes: 23.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 162s ] reads: 27.59 MiB/s writes: 17.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.130
[ 163s ] reads: 26.97 MiB/s writes: 18.08 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.842
[ 164s ] reads: 19.86 MiB/s writes: 6.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.560
[ 165s ] reads: 17.38 MiB/s writes: 14.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.430
[ 166s ] reads: 6.72 MiB/s writes: 3.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.560
[ 167s ] reads: 13.94 MiB/s writes: 14.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 168s ] reads: 16.59 MiB/s writes: 8.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.560
[ 169s ] reads: 4.56 MiB/s writes: 0.69 MiB/s fsyncs: 0.00/s latency (ms,95%): 20.002
[ 170s ] reads: 5.48 MiB/s writes: 5.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 12.752
[ 171s ] reads: 24.47 MiB/s writes: 19.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.790
[ 172s ] reads: 25.06 MiB/s writes: 13.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
[ 173s ] reads: 25.45 MiB/s writes: 18.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.167
[ 174s ] reads: 23.97 MiB/s writes: 12.84 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
